Scenario,Dataset,Rep,Model,fit_elapsed_sec,success,nit,grad_norm_inf
D4,Dataset 4,48,ZIP,5.2675628662109375,True,12,0.001000168510061572
D4,Dataset 4,48,ZINB,5.200893878936768,True,16,0.00019589950968568193
D4,Dataset 4,48,P+NB,11.296895980834961,True,35,1751.4253505232582
D4,Dataset 4,48,Z+P+NB,21.5036883354187,True,53,0.00026268530051609673
D4,Dataset 4,48,ZIP--ZINB,34.590922117233276,True,14,0.0010246252662009236
D4,Dataset 4,46,Poisson,1.1465516090393066,True,7,0.00013234305632403576
D4,Dataset 4,46,NB,1.3667864799499512,True,8,7.486110324350648e-05
D4,Dataset 4,46,ZIP,4.618380784988403,True,12,0.0002280034731412528
D4,Dataset 4,46,ZINB,4.786679029464722,True,13,7.64719019794094e-05
D4,Dataset 4,46,P+NB,9.879223108291626,True,35,3489.9412476602774
D4,Dataset 4,46,Z+P+NB,21.25851845741272,True,13,0.0005595449337588813
D4,Dataset 4,46,ZIP--ZINB,41.21314787864685,True,15,0.00012590794884540304
D4,Dataset 4,47,Poisson,0.8970952033996582,True,5,3.212021268073073e-06
D4,Dataset 4,47,NB,2.3877415657043457,True,12,0.0002315878989131992
D4,Dataset 4,47,ZIP,4.474099159240723,True,13,3.777233300961136e-05
D4,Dataset 4,47,ZINB,7.299284934997559,True,16,6.501318650172991e-05
D4,Dataset 4,47,P+NB,14.968106269836426,True,42,2600.055394426415
D4,Dataset 4,47,Z+P+NB,22.6795392036438,True,23,0.0005543938503164703
D4,Dataset 4,47,ZIP--ZINB,38.19261193275452,True,15,0.0001468282267394483
D4,Dataset 4,51,Poisson,0.6893925666809082,True,6,2.046660833476821e-06
D4,Dataset 4,51,NB,1.4789690971374512,True,10,0.00034249628962967904
D4,Dataset 4,51,ZIP,6.099194288253784,True,13,0.0004578483997261795
D4,Dataset 4,51,ZINB,2.9578237533569336,True,13,7.174469954029927e-05
D4,Dataset 4,51,P+NB,7.842402935028076,True,33,0.004374008659875528
D4,Dataset 4,51,Z+P+NB,22.90851640701294,True,52,3.062272292486592e-05
D4,Dataset 4,51,ZIP--ZINB,44.433249711990356,True,14,0.00021714512971049681
D4,Dataset 4,50,Poisson,0.9867980480194092,True,6,2.0608641584374254e-06
D4,Dataset 4,50,NB,0.8592267036437988,True,8,0.00045928607671363864
D4,Dataset 4,50,ZIP,5.53818416595459,True,13,3.769045397494786e-05
D4,Dataset 4,50,ZINB,8.270050525665283,True,33,5.496567315343981e-05
D4,Dataset 4,50,P+NB,11.143925666809082,True,29,2585.8078974075333
D4,Dataset 4,50,Z+P+NB,18.272358894348145,True,23,0.00038168688729767197
D4,Dataset 4,50,ZIP--ZINB,46.13451838493347,True,14,0.0001056937904473608
D4,Dataset 4,52,Poisson,0.6175100803375244,True,8,8.7123517171106e-05
D4,Dataset 4,52,NB,1.614152431488037,True,36,0.0004530832119193223
D4,Dataset 4,52,ZIP,4.770634889602661,True,12,0.00033366386833089123
D4,Dataset 4,52,ZINB,3.2542543411254883,True,17,0.001191453871886572
D4,Dataset 4,52,P+NB,13.302340984344482,True,26,2913.8139826526735
D4,Dataset 4,52,Z+P+NB,18.827068567276,True,23,0.0004466715840951707
D4,Dataset 4,52,ZIP--ZINB,38.36549258232117,True,15,9.029290354622965e-05
D4,Dataset 4,53,Poisson,0.7525737285614014,True,8,0.00027450848742516243
D4,Dataset 4,53,NB,1.3110334873199463,True,14,0.00031480420702223455
D4,Dataset 4,53,ZIP,4.59264063835144,True,10,0.00018511256048636682
D4,Dataset 4,53,ZINB,4.456055641174316,True,13,0.0004462957320682248
D4,Dataset 4,53,P+NB,9.139276504516602,True,33,3232.883306629317
D4,Dataset 4,53,Z+P+NB,21.55868673324585,True,13,0.0006663050418043159
D4,Dataset 4,53,ZIP--ZINB,34.267860651016235,True,36,0.0008109028042476429
D4,Dataset 4,56,Poisson,0.8236463069915771,True,11,1.1758845990250677e-06
D4,Dataset 4,56,NB,1.7086315155029297,True,12,0.0008816320370184649
D4,Dataset 4,56,ZIP,5.858165979385376,True,12,6.079418277699089e-05
D4,Dataset 4,56,ZINB,5.24720025062561,True,16,0.00033232419467132956
D4,Dataset 4,56,P+NB,11.559824228286743,True,32,2368.841030836218
D4,Dataset 4,56,Z+P+NB,20.41055417060852,True,18,0.0002894504151287336
D4,Dataset 4,56,ZIP--ZINB,34.38329458236694,True,17,0.00016791056139087157
D4,Dataset 4,55,Poisson,0.9387571811676025,True,6,0.001194337242861998
D4,Dataset 4,55,NB,1.43174409866333,True,13,6.049007494766945e-05
D4,Dataset 4,55,ZIP,4.675738573074341,True,12,0.0007105671202383146
D4,Dataset 4,55,ZINB,4.542022228240967,True,16,0.0008409731366385564
D4,Dataset 4,55,P+NB,8.717761039733887,True,24,2525.7643010475063
D4,Dataset 4,55,Z+P+NB,16.985840797424316,True,24,0.0005870647087951042
D4,Dataset 4,55,ZIP--ZINB,47.085275411605835,True,34,0.0007545663828892879
D4,Dataset 4,54,Poisson,0.4458467960357666,True,7,0.00019492810932023041
D4,Dataset 4,54,NB,1.6114747524261475,True,12,3.180713065731051e-05
D4,Dataset 4,54,ZIP,5.814429998397827,True,13,7.16379223303365e-05
D4,Dataset 4,54,ZINB,5.46536111831665,True,16,0.00041724026094264177
D4,Dataset 4,54,P+NB,11.711591482162476,True,28,2249.9407911246885
D4,Dataset 4,54,Z+P+NB,23.499223709106445,True,14,0.0001506592809636942
D4,Dataset 4,54,ZIP--ZINB,41.63135075569153,True,21,0.00016212051114250503
D4,Dataset 4,57,Poisson,0.7426533699035645,True,7,0.0004512265141558558
D4,Dataset 4,57,NB,1.6715185642242432,True,9,8.943502376479451e-05
D4,Dataset 4,57,ZIP,4.764578580856323,True,13,6.668820586197555e-05
D4,Dataset 4,57,ZINB,3.5171420574188232,True,18,1.1696420940510155e-05
D4,Dataset 4,57,P+NB,9.444188356399536,True,28,1784.4297064833604
D4,Dataset 4,57,Z+P+NB,24.806125164031982,True,14,9.001775689654323e-05
D4,Dataset 4,57,ZIP--ZINB,42.38079524040222,True,17,0.00028818217295700777
D4,Dataset 4,58,Poisson,1.061556100845337,True,7,0.00020605126774508875
D4,Dataset 4,58,NB,1.614593744277954,True,8,9.213546106323633e-05
D4,Dataset 4,58,ZIP,4.5860915184021,True,13,0.0002805634547113911
D4,Dataset 4,58,ZINB,5.696816444396973,True,32,5.409095317976398e-05
D4,Dataset 4,58,P+NB,9.669970512390137,True,34,1786.385087551817
D4,Dataset 4,58,Z+P+NB,17.453767776489258,True,11,3.9348935482408365e-05
D4,Dataset 4,58,ZIP--ZINB,41.99358868598938,True,34,0.0008013763084634418
D4,Dataset 4,59,Poisson,1.307446002960205,True,7,7.75687788920898e-05
D4,Dataset 4,59,NB,1.289348840713501,True,11,0.0002670343903758976
D4,Dataset 4,59,ZIP,6.354431867599487,True,11,0.00018950098447323427
D4,Dataset 4,59,ZINB,5.045160293579102,True,16,0.0007053557949081579
D4,Dataset 4,59,P+NB,8.73441767692566,True,29,2450.1471872222924
D4,Dataset 4,59,Z+P+NB,19.56938648223877,True,12,0.0007026953504876143
D4,Dataset 4,59,ZIP--ZINB,40.715171575546265,True,27,0.00027857455855995195
D4,Dataset 4,61,Poisson,0.6357519626617432,True,7,3.382304952559423e-06
D4,Dataset 4,61,NB,1.085383415222168,True,9,0.00010641658940357956
D4,Dataset 4,61,ZIP,3.778846025466919,True,12,0.00027339236337253683
D4,Dataset 4,61,ZINB,2.982869863510132,True,18,0.00012111767408651275
D4,Dataset 4,61,P+NB,9.029156684875488,True,29,2808.960000671878
D4,Dataset 4,61,Z+P+NB,20.85820245742798,True,12,0.00027111629636034085
D4,Dataset 4,61,ZIP--ZINB,40.599465131759644,True,34,0.00017156724923404754
D4,Dataset 4,62,Poisson,0.7364392280578613,True,5,1.0860107363397375e-06
D4,Dataset 4,62,NB,1.7532172203063965,True,12,0.00044332754964791776
D4,Dataset 4,62,ZIP,4.463169097900391,True,13,0.0004997246465737182
D4,Dataset 4,62,ZINB,5.948617219924927,True,18,0.00021062125172760515
D4,Dataset 4,62,P+NB,13.947774887084961,True,36,1937.5328336267587
D4,Dataset 4,62,Z+P+NB,17.58726167678833,True,12,0.00021206379837224176
D4,Dataset 4,62,ZIP--ZINB,33.51513051986694,True,33,0.00029760721827321035
D4,Dataset 4,60,Poisson,0.4361255168914795,True,9,3.2778539535704976e-05
D4,Dataset 4,60,NB,1.8685293197631836,True,11,3.7099644148483324e-05
D4,Dataset 4,60,ZIP,6.161574125289917,True,14,0.00012873865210688562
D4,Dataset 4,60,ZINB,3.9846622943878174,True,21,0.0008181907632848207
D4,Dataset 4,60,P+NB,10.719138860702515,True,39,3078.427104663786
D4,Dataset 4,60,Z+P+NB,21.07342028617859,True,53,0.0008120042132874761
D4,Dataset 4,60,ZIP--ZINB,44.16345429420471,True,21,7.060178889262136e-05
D4,Dataset 4,63,Poisson,0.5114307403564453,True,6,0.0001458644630052408
D4,Dataset 4,63,NB,2.285034656524658,True,28,0.00021090041075311206
D4,Dataset 4,63,ZIP,6.325412750244141,True,12,0.00013768714947093308
D4,Dataset 4,63,ZINB,4.101041316986084,True,13,0.00012088410252963921
D4,Dataset 4,63,P+NB,11.635682106018066,True,29,2666.223254403496
D4,Dataset 4,63,Z+P+NB,22.357629776000977,True,12,0.0020765677784923
D4,Dataset 4,63,ZIP--ZINB,39.90978145599365,True,15,0.00014484268905751163
D4,Dataset 4,64,Poisson,1.1822657585144043,True,7,0.0001851197171978125
D4,Dataset 4,64,NB,1.7192296981811523,True,7,7.912586849595504e-06
D4,Dataset 4,64,ZIP,3.8509061336517334,True,13,0.0007540009002371395
D4,Dataset 4,64,ZINB,6.081633567810059,True,17,0.00025397021942166753
D4,Dataset 4,64,P+NB,8.949050664901733,True,23,2468.046304843106
D4,Dataset 4,64,Z+P+NB,24.072110652923584,True,18,0.0006627035883988164
D4,Dataset 4,64,ZIP--ZINB,38.62968921661377,True,29,0.00020652407028573516
D4,Dataset 4,66,Poisson,1.204148769378662,True,29,0.0005726019341003585
D4,Dataset 4,66,NB,1.9375569820404053,True,11,0.00030339017278335767
D4,Dataset 4,66,ZIP,3.591797113418579,True,14,9.902528762928409e-05
D4,Dataset 4,66,ZINB,6.610351324081421,True,15,0.00020494793427205948
D4,Dataset 4,66,P+NB,8.796944379806519,True,23,1244.46361676234
D4,Dataset 4,66,Z+P+NB,21.278087854385376,True,11,0.00016131092819871018
D4,Dataset 4,66,ZIP--ZINB,32.01449131965637,True,32,0.0005883227214387998
D4,Dataset 4,67,Poisson,1.4424200057983398,True,7,0.00034089659028424535
D4,Dataset 4,67,NB,1.9177329540252686,True,10,8.805046354698476e-05
D4,Dataset 4,67,ZIP,5.3127946853637695,True,12,0.00020769351896232635
D4,Dataset 4,67,ZINB,4.76339316368103,True,16,0.0003565850461435538
D4,Dataset 4,67,P+NB,9.514326333999634,True,26,3036.6520621198006
D4,Dataset 4,67,Z+P+NB,20.905640840530396,True,12,0.00035908095805825546
D4,Dataset 4,67,ZIP--ZINB,31.830477237701416,True,30,5.1969834811468885e-05
D4,Dataset 4,65,Poisson,0.7131962776184082,True,8,0.00017838910860878965
D4,Dataset 4,65,NB,2.5502357482910156,True,16,0.0002684900177503252
D4,Dataset 4,65,ZIP,5.0239434242248535,True,12,5.0101076109587694e-05
D4,Dataset 4,65,ZINB,3.435530424118042,True,15,0.00017439571445476698
D4,Dataset 4,65,P+NB,10.058107376098633,True,22,1760.0448115934357
D4,Dataset 4,65,Z+P+NB,17.370936632156372,True,13,0.00018201301379650037
D4,Dataset 4,65,ZIP--ZINB,40.37550497055054,True,19,0.0007775380427103573
D4,Dataset 4,68,Poisson,1.170076608657837,True,7,0.0005051375572608929
D4,Dataset 4,68,NB,1.6824021339416504,True,7,6.353690897009656e-05
D4,Dataset 4,68,ZIP,5.101306438446045,True,14,0.0003717023813245568
D4,Dataset 4,68,ZINB,3.0291380882263184,True,15,9.573529737361142e-05
D4,Dataset 4,68,P+NB,7.588576555252075,True,30,2727.6686258109658
D4,Dataset 4,68,Z+P+NB,24.422235250473022,True,12,5.563491415361277e-05
D4,Dataset 4,68,ZIP--ZINB,40.84585738182068,True,17,0.0005530696765002618
D4,Dataset 4,70,Poisson,0.7298324108123779,True,7,0.000212002622873797
D4,Dataset 4,70,NB,1.580571174621582,True,45,9.599103350588223e-05
D4,Dataset 4,70,ZIP,6.246136426925659,True,13,0.0002211049569599277
D4,Dataset 4,70,ZINB,3.406010866165161,True,13,0.00022664656504767233
D4,Dataset 4,70,P+NB,10.231450080871582,True,29,2722.674746467741
D4,Dataset 4,70,Z+P+NB,22.158737897872925,True,49,0.003970803111023269
D4,Dataset 4,70,ZIP--ZINB,34.295602798461914,True,14,5.5002404959730855e-05
D4,Dataset 4,71,Poisson,0.8310482501983643,True,5,5.763070149544802e-06
D4,Dataset 4,71,NB,1.6815690994262695,True,8,0.00012595273559097564
D4,Dataset 4,71,ZIP,6.1189281940460205,True,14,4.7893372010388013e-05
D4,Dataset 4,71,ZINB,4.566401958465576,True,18,0.001495925999543124
D4,Dataset 4,71,P+NB,10.2613525390625,True,42,3003.033022493411
D4,Dataset 4,71,Z+P+NB,22.480329275131226,True,13,6.122848001943737e-05
D4,Dataset 4,71,ZIP--ZINB,32.59123682975769,True,23,0.0008356069328618321
D4,Dataset 4,72,Poisson,0.7227280139923096,True,7,0.0003582549187620687
D4,Dataset 4,72,NB,1.2620007991790771,True,32,7.217761297084735e-05
D4,Dataset 4,72,ZIP,5.133752822875977,True,12,0.0005198231486565064
D4,Dataset 4,72,ZINB,4.745317220687866,True,24,0.0001271287898831283
D4,Dataset 4,72,P+NB,8.939766883850098,True,32,2683.593763405541
D4,Dataset 4,72,Z+P+NB,21.689754247665405,True,13,0.0002710803913256732
D4,Dataset 4,72,ZIP--ZINB,36.18494200706482,True,14,0.000404185947886021
D4,Dataset 4,69,Poisson,1.0145177841186523,True,7,4.055410416370364e-06
D4,Dataset 4,69,NB,2.8312087059020996,True,9,2.0926232907614306e-05
D4,Dataset 4,69,ZIP,4.390522480010986,True,13,0.0003025920236003343
D4,Dataset 4,69,ZINB,5.864627838134766,True,22,0.00016221658308409118
D4,Dataset 4,69,P+NB,12.773542642593384,True,22,0.03501497248609953
D4,Dataset 4,69,Z+P+NB,22.473930597305298,True,43,0.0008700932602794254
D4,Dataset 4,69,ZIP--ZINB,42.79124593734741,True,31,0.00036786971668079094
D4,Dataset 4,73,Poisson,1.0890300273895264,True,7,0.0006747660943694084
D4,Dataset 4,73,NB,1.6928000450134277,True,7,1.4665600147623081e-06
D4,Dataset 4,73,ZIP,5.081991672515869,True,11,8.586728184134529e-05
D4,Dataset 4,73,ZINB,4.462846040725708,True,17,0.00047310962425201053
D4,Dataset 4,73,P+NB,11.197195768356323,True,22,1178.8588105579015
D4,Dataset 4,73,Z+P+NB,22.67183828353882,True,12,8.827065475269791e-05
D4,Dataset 4,73,ZIP--ZINB,39.52383041381836,True,16,0.00012141632545550896
D4,Dataset 4,74,Poisson,0.5183868408203125,True,8,0.00011558069938466531
D4,Dataset 4,74,NB,1.9365239143371582,True,15,0.00012121187180730297
D4,Dataset 4,74,ZIP,5.719543218612671,True,12,0.00026307783297963017
D4,Dataset 4,74,ZINB,5.374848365783691,True,15,0.00042071741649118977
D4,Dataset 4,74,P+NB,10.449382066726685,True,38,2792.5922541283594
D4,Dataset 4,74,Z+P+NB,20.764403343200684,True,11,0.00037612681629906053
D4,Dataset 4,74,ZIP--ZINB,35.41861605644226,True,17,0.0005577392612261672
D4,Dataset 4,75,Poisson,1.1017026901245117,True,6,2.11837079495264e-06
D4,Dataset 4,75,NB,1.5399174690246582,True,9,5.372635385469948e-05
D4,Dataset 4,75,ZIP,5.731377601623535,True,11,0.00038258719155345733
D4,Dataset 4,75,ZINB,4.689236164093018,True,19,0.0006126243678699211
D4,Dataset 4,75,P+NB,11.48022198677063,True,28,2998.390044258474
D4,Dataset 4,75,Z+P+NB,19.891178846359253,True,12,0.00029467029723934113
D4,Dataset 4,75,ZIP--ZINB,36.2779655456543,True,17,9.089265943833247e-05
D4,Dataset 4,76,Poisson,0.6273908615112305,True,6,0.00022286177586538364
D4,Dataset 4,76,NB,1.1726720333099365,True,12,1.4857212356537801e-05
D4,Dataset 4,76,ZIP,4.559061765670776,True,11,0.00019854138339064908
D4,Dataset 4,76,ZINB,4.5684144496917725,True,19,9.312920504003785e-05
D4,Dataset 4,76,P+NB,10.806339979171753,True,30,2238.394523279555
D4,Dataset 4,76,Z+P+NB,25.453012228012085,True,62,0.0010655517444055351
D4,Dataset 4,76,ZIP--ZINB,41.6556236743927,True,28,0.00020346197854009818
D4,Dataset 4,79,Poisson,0.4839184284210205,True,7,0.00018731650470948935
D4,Dataset 4,79,NB,1.3390655517578125,True,8,0.00018147588210482013
D4,Dataset 4,79,ZIP,6.105342388153076,True,14,0.000157530295331193
D4,Dataset 4,79,ZINB,4.723471164703369,True,18,0.00022910445688459347
D4,Dataset 4,79,P+NB,9.011112451553345,True,18,0.06632471221782413
D4,Dataset 4,79,Z+P+NB,18.761472463607788,True,12,0.0019366777023246962
D4,Dataset 4,79,ZIP--ZINB,34.590688943862915,True,27,0.0004422208545506734
D4,Dataset 4,77,Poisson,1.0770349502563477,True,14,0.00030000088880299813
D4,Dataset 4,77,NB,1.93174147605896,True,7,0.0005994303278522572
D4,Dataset 4,77,ZIP,6.29439377784729,True,12,0.00022370502491886324
D4,Dataset 4,77,ZINB,4.860755443572998,True,12,0.00048551392189888354
D4,Dataset 4,77,P+NB,11.06659460067749,True,26,2188.9385499688756
D4,Dataset 4,77,Z+P+NB,23.670158863067627,True,16,0.00017354623459198137
D4,Dataset 4,77,ZIP--ZINB,43.62315034866333,True,15,0.00015598172058742948
D4,Dataset 4,80,Poisson,0.8986570835113525,True,6,0.0005637215520808425
D4,Dataset 4,80,NB,1.5638656616210938,True,12,0.00014218392994652662
D4,Dataset 4,80,ZIP,3.8895297050476074,True,14,1.2293021603104748e-05
D4,Dataset 4,80,ZINB,4.080495595932007,True,19,0.0007210882169613742
D4,Dataset 4,80,P+NB,10.615942239761353,True,38,3028.990990454614
D4,Dataset 4,80,Z+P+NB,19.81653356552124,True,12,0.0003204984831615132
D4,Dataset 4,80,ZIP--ZINB,39.01764273643494,True,24,0.0001092313365061437
D4,Dataset 4,78,Poisson,0.7900996208190918,True,6,0.0005769615178010667
D4,Dataset 4,78,NB,1.6786139011383057,True,10,0.0008069845394373942
D4,Dataset 4,78,ZIP,7.577648401260376,True,12,6.311011014301093e-05
D4,Dataset 4,78,ZINB,5.405405282974243,True,18,0.0004031214980887432
D4,Dataset 4,78,P+NB,10.766563892364502,True,29,3271.1958699734932
D4,Dataset 4,78,Z+P+NB,20.423248291015625,True,54,0.0004543188318867353
D4,Dataset 4,78,ZIP--ZINB,43.124842405319214,True,23,0.00013048184807753702
D4,Dataset 4,82,Poisson,1.0265722274780273,True,14,0.000499654928026283
D4,Dataset 4,82,NB,2.334646701812744,True,7,0.0002852541935141062
D4,Dataset 4,82,ZIP,3.894057512283325,True,13,0.00029344529715175094
D4,Dataset 4,82,ZINB,4.026354789733887,True,16,0.0003552209720117383
D4,Dataset 4,82,P+NB,10.582733631134033,True,32,2509.005541335911
D4,Dataset 4,82,Z+P+NB,18.473671436309814,True,13,0.00010209272798400448
D4,Dataset 4,82,ZIP--ZINB,41.55328154563904,True,33,8.54030867184774e-05
D4,Dataset 4,81,Poisson,0.6215915679931641,True,5,0.0021070749325846627
D4,Dataset 4,81,NB,1.9089477062225342,True,7,1.4964517186744075e-05
D4,Dataset 4,81,ZIP,4.526560544967651,True,13,6.948349934865483e-05
D4,Dataset 4,81,ZINB,4.574672222137451,True,18,0.00014791095117300257
D4,Dataset 4,81,P+NB,9.256035089492798,True,26,2536.2421308556573
D4,Dataset 4,81,Z+P+NB,22.72063946723938,True,23,0.00028793435177365545
D4,Dataset 4,81,ZIP--ZINB,42.10696792602539,True,23,0.0004503758515305156
D4,Dataset 4,83,Poisson,0.8705263137817383,True,7,0.00017665947131373372
D4,Dataset 4,83,NB,1.8716793060302734,True,8,0.0002765768140722269
D4,Dataset 4,83,ZIP,3.4086594581604004,True,13,0.0005162448087643323
D4,Dataset 4,83,ZINB,5.260930299758911,True,23,0.00018116665330208948
D4,Dataset 4,83,P+NB,11.997325658798218,True,31,2422.335969432332
D4,Dataset 4,83,Z+P+NB,21.073200225830078,True,21,0.00017827204580189715
D4,Dataset 4,83,ZIP--ZINB,37.59845042228699,True,15,0.00016600306840190704
D4,Dataset 4,84,Poisson,0.46745944023132324,True,7,0.0003728373725877532
D4,Dataset 4,84,NB,1.5132224559783936,True,8,0.0001604453262125105
D4,Dataset 4,84,ZIP,5.414572238922119,True,14,0.00046818011431859485
D4,Dataset 4,84,ZINB,3.0444281101226807,True,16,6.85300979781922e-05
D4,Dataset 4,84,P+NB,9.616393566131592,True,26,2621.1536628563076
D4,Dataset 4,84,Z+P+NB,18.807176113128662,True,13,6.937335008094792e-05
D4,Dataset 4,84,ZIP--ZINB,35.90762543678284,True,25,0.0006005506047905285
D4,Dataset 4,85,Poisson,0.466480016708374,True,6,0.0001910947313104039
D4,Dataset 4,85,NB,1.760436773300171,True,8,0.00010421203127464196
D4,Dataset 4,85,ZIP,4.78400731086731,True,11,0.0001696492102931657
D4,Dataset 4,85,ZINB,7.042599439620972,True,18,0.00022009755530300046
D4,Dataset 4,85,P+NB,12.170907497406006,True,38,2934.5656566371863
D4,Dataset 4,85,Z+P+NB,20.876798629760742,True,13,0.00043537345714822484
D4,Dataset 4,85,ZIP--ZINB,38.89751052856445,True,24,7.096220656729879e-05
D4,Dataset 4,86,Poisson,0.5519590377807617,True,6,0.000530199513411711
D4,Dataset 4,86,NB,3.310225486755371,True,30,0.0004271298138114332
D4,Dataset 4,86,ZIP,5.789957284927368,True,12,0.0005744083358075747
D4,Dataset 4,86,ZINB,5.65404486656189,True,18,0.00030952649889076644
D4,Dataset 4,86,P+NB,10.464548587799072,True,44,2802.4906378168653
D4,Dataset 4,86,Z+P+NB,19.035622358322144,True,18,0.00039462386133992666
D4,Dataset 4,86,ZIP--ZINB,42.53921437263489,True,16,0.0001780723888112068
D4,Dataset 4,87,Poisson,0.4667367935180664,True,15,0.000524588748249899
D4,Dataset 4,87,NB,1.4260046482086182,True,7,3.29034218324864e-05
D4,Dataset 4,87,ZIP,4.047338247299194,True,14,0.0005245053296858426
D4,Dataset 4,87,ZINB,5.404340982437134,True,14,7.099553743600273e-05
D4,Dataset 4,87,P+NB,11.223933219909668,True,33,3370.598259777128
D4,Dataset 4,87,Z+P+NB,21.09682035446167,True,18,0.00040023602636551914
D4,Dataset 4,87,ZIP--ZINB,43.739561319351196,True,28,0.000625056340965234
D4,Dataset 4,89,Poisson,0.7963833808898926,True,10,0.0005501740185789306
D4,Dataset 4,89,NB,1.4960026741027832,True,8,0.00036311125083204887
